"","verb","model","is_trans","test","item_number","obj_exp","VB","VBD","VBN","total","percent_VBD","percent_VBN","vb_freq","total_freq","vbd_freq","vbn_freq"
"12513","outnumbered","actionLstm","Trans","transf-longmod",18,-8.48097,0,13,0,13,1,0,"1","20","20","0"
"12514","outnumbered","actionLstm","Trans","transf-longmod",19,0.774000000000001,0,13,0,13,1,0,"1","20","20","0"
"12515","outnumbered","actionLstm","Trans","transf-mod",0,-7.9039,0,13,0,13,1,0,"1","20","20","0"
"12516","outnumbered","actionLstm","Trans","transf-mod",1,9.87121999999999,0,13,0,13,1,0,"1","20","20","0"
"12517","outnumbered","actionLstm","Trans","transf-mod",2,3.89889,0,13,0,13,1,0,"1","20","20","0"
"12518","outnumbered","actionLstm","Trans","transf-mod",3,2.08031,0,13,0,13,1,0,"1","20","20","0"
"12519","outnumbered","actionLstm","Trans","transf-mod",4,-5.80529,0,13,0,13,1,0,"1","20","20","0"
"12520","outnumbered","actionLstm","Trans","transf-mod",5,11.68249,0,13,0,13,1,0,"1","20","20","0"
"12521","outnumbered","actionLstm","Trans","transf-mod",6,-3.36210000000001,0,13,0,13,1,0,"1","20","20","0"
"12522","outnumbered","actionLstm","Trans","transf-mod",7,12.627003,0,13,0,13,1,0,"1","20","20","0"
"12523","outnumbered","actionLstm","Trans","transf-mod",8,5.01364,0,13,0,13,1,0,"1","20","20","0"
"12524","outnumbered","rnng","Trans","transf-longmod",0,7.84761,0,13,0,13,1,0,"1","20","20","0"
"12525","outnumbered","rnng","Trans","transf-longmod",1,14.07804,0,13,0,13,1,0,"1","20","20","0"
"12526","outnumbered","rnng","Trans","transf-longmod",2,6.181931,0,13,0,13,1,0,"1","20","20","0"
"12527","outnumbered","rnng","Trans","transf-longmod",3,8.3973,0,13,0,13,1,0,"1","20","20","0"
"12528","outnumbered","rnng","Trans","transf-longmod",4,3.287978,0,13,0,13,1,0,"1","20","20","0"
"12529","outnumbered","rnng","Trans","transf-longmod",5,1.441028,0,13,0,13,1,0,"1","20","20","0"
"12530","outnumbered","rnng","Trans","transf-longmod",6,11.171152,0,13,0,13,1,0,"1","20","20","0"
"12531","outnumbered","rnng","Trans","transf-longmod",7,2.78094,0,13,0,13,1,0,"1","20","20","0"
"12532","outnumbered","rnng","Trans","transf-longmod",8,15.90195,0,13,0,13,1,0,"1","20","20","0"
"12533","outnumbered","rnng","Trans","transf-longmod",9,7.541616,0,13,0,13,1,0,"1","20","20","0"
"12534","outnumbered","rnng","Trans","transf-longmod",10,9.24584,0,13,0,13,1,0,"1","20","20","0"
"12535","outnumbered","rnng","Trans","transf-longmod",11,9.446884,0,13,0,13,1,0,"1","20","20","0"
"12536","outnumbered","rnng","Trans","transf-longmod",12,7.23022,0,13,0,13,1,0,"1","20","20","0"
"12537","outnumbered","rnng","Trans","transf-longmod",13,0.559620000000002,0,13,0,13,1,0,"1","20","20","0"
"12538","outnumbered","rnng","Trans","transf-longmod",14,0.581493000000002,0,13,0,13,1,0,"1","20","20","0"
"12539","outnumbered","rnng","Trans","transf-longmod",15,7.67336,0,13,0,13,1,0,"1","20","20","0"
"12540","outnumbered","rnng","Trans","transf-longmod",16,9.79126,0,13,0,13,1,0,"1","20","20","0"
"12541","outnumbered","rnng","Trans","transf-longmod",17,3.01263,0,13,0,13,1,0,"1","20","20","0"
"12542","outnumbered","rnng","Trans","transf-longmod",18,11.394468,0,13,0,13,1,0,"1","20","20","0"
"12543","outnumbered","rnng","Trans","transf-longmod",19,7.57943,0,13,0,13,1,0,"1","20","20","0"
"12544","outnumbered","rnng","Trans","transf-mod",0,6.68245,0,13,0,13,1,0,"1","20","20","0"
"12545","outnumbered","rnng","Trans","transf-mod",1,14.65115,0,13,0,13,1,0,"1","20","20","0"
"12546","outnumbered","rnng","Trans","transf-mod",2,6.33438,0,13,0,13,1,0,"1","20","20","0"
"12547","outnumbered","rnng","Trans","transf-mod",3,4.82214,0,13,0,13,1,0,"1","20","20","0"
"12548","outnumbered","rnng","Trans","transf-mod",4,6.56316,0,13,0,13,1,0,"1","20","20","0"
"12549","outnumbered","rnng","Trans","transf-mod",5,1.90674300000001,0,13,0,13,1,0,"1","20","20","0"
"12550","outnumbered","rnng","Trans","transf-mod",6,4.00993,0,13,0,13,1,0,"1","20","20","0"
"12551","outnumbered","rnng","Trans","transf-mod",7,4.0167,0,13,0,13,1,0,"1","20","20","0"
"12552","outnumbered","rnng","Trans","transf-mod",8,15.60096,0,13,0,13,1,0,"1","20","20","0"
"12553","outnumbered","rnng","Trans","transf-mod",9,2.56444,0,13,0,13,1,0,"1","20","20","0"
"12554","outnumbered","rnng","Trans","transf-mod",10,5.46247,0,13,0,13,1,0,"1","20","20","0"
"12555","outnumbered","rnng","Trans","transf-mod",11,6.8039,0,13,0,13,1,0,"1","20","20","0"
"12556","outnumbered","rnng","Trans","transf-mod",12,6.92411,0,13,0,13,1,0,"1","20","20","0"
"12557","outnumbered","rnng","Trans","transf-mod",13,0.406289999999998,0,13,0,13,1,0,"1","20","20","0"
"12558","outnumbered","rnng","Trans","transf-mod",14,0.843539999999997,0,13,0,13,1,0,"1","20","20","0"
"12559","outnumbered","rnng","Trans","transf-mod",15,10.13065,0,13,0,13,1,0,"1","20","20","0"
"12560","outnumbered","rnng","Trans","transf-mod",16,17.18682,0,13,0,13,1,0,"1","20","20","0"
"12561","outnumbered","rnng","Trans","transf-mod",17,10.55802,0,13,0,13,1,0,"1","20","20","0"
"12562","outnumbered","rnng","Trans","transf-mod",18,4.29633999999999,0,13,0,13,1,0,"1","20","20","0"
"12563","outnumbered","rnng","Trans","transf-mod",19,9.8891,0,13,0,13,1,0,"1","20","20","0"
"12564","outnumbered","rnng","Trans","transf-nomod",0,7.31757,0,13,0,13,1,0,"1","20","20","0"
"12565","outnumbered","rnng","Trans","transf-nomod",1,9.58152,0,13,0,13,1,0,"1","20","20","0"
"12566","outnumbered","rnng","Trans","transf-nomod",2,3.91715,0,13,0,13,1,0,"1","20","20","0"
"12567","outnumbered","rnng","Trans","transf-nomod",3,10.8915,0,13,0,13,1,0,"1","20","20","0"
"12568","outnumbered","rnng","Trans","transf-nomod",4,7.16839,0,13,0,13,1,0,"1","20","20","0"
"12569","outnumbered","rnng","Trans","transf-nomod",5,2.26229000000001,0,13,0,13,1,0,"1","20","20","0"
"12570","outnumbered","rnng","Trans","transf-nomod",6,5.11878000000001,0,13,0,13,1,0,"1","20","20","0"
"12571","outnumbered","rnng","Trans","transf-nomod",7,10.8915,0,13,0,13,1,0,"1","20","20","0"
"12572","outnumbered","rnng","Trans","transf-nomod",8,7.68438,0,13,0,13,1,0,"1","20","20","0"
"12573","outnumbered","rnng","Trans","transf-nomod",9,4.98624,0,13,0,13,1,0,"1","20","20","0"
"12574","outnumbered","rnng","Trans","transf-nomod",10,5.75653999999999,0,13,0,13,1,0,"1","20","20","0"
"12575","outnumbered","rnng","Trans","transf-nomod",11,8.1443,0,13,0,13,1,0,"1","20","20","0"
"12576","outnumbered","rnng","Trans","transf-nomod",12,5.11878000000001,0,13,0,13,1,0,"1","20","20","0"
"12577","outnumbered","rnng","Trans","transf-nomod",13,5.85066,0,13,0,13,1,0,"1","20","20","0"
"12578","outnumbered","rnng","Trans","transf-nomod",14,-1.23138,0,13,0,13,1,0,"1","20","20","0"
"12579","outnumbered","rnng","Trans","transf-nomod",15,7.68438,0,13,0,13,1,0,"1","20","20","0"
"12580","outnumbered","rnng","Trans","transf-nomod",16,0.758659999999999,0,13,0,13,1,0,"1","20","20","0"
"12581","outnumbered","rnng","Trans","transf-nomod",17,6.67965,0,13,0,13,1,0,"1","20","20","0"
"12582","outnumbered","rnng","Trans","transf-nomod",18,8.73233,0,13,0,13,1,0,"1","20","20","0"
"12583","outnumbered","rnng","Trans","transf-nomod",19,8.27062,0,13,0,13,1,0,"1","20","20","0"
"12584","outnumbered","lstm","Trans","transf-nomod",3,4.61240189999999,0,13,0,13,1,0,"1","20","20","0"
"12585","outnumbered","lstm","Trans","transf-nomod",4,-1.698487,0,13,0,13,1,0,"1","20","20","0"
"12586","outnumbered","lstm","Trans","transf-nomod",5,-0.452069930000004,0,13,0,13,1,0,"1","20","20","0"
"12587","outnumbered","lstm","Trans","transf-nomod",6,-2.142312,0,13,0,13,1,0,"1","20","20","0"
"12588","outnumbered","lstm","Trans","transf-nomod",7,4.61240189999999,0,13,0,13,1,0,"1","20","20","0"
"12589","outnumbered","lstm","Trans","transf-nomod",8,-5.55558479999999,0,13,0,13,1,0,"1","20","20","0"
"12590","outnumbered","lstm","Trans","transf-nomod",9,4.08859744999999,0,13,0,13,1,0,"1","20","20","0"
"12591","outnumbered","lstm","Trans","transf-nomod",10,-0.277615259999997,0,13,0,13,1,0,"1","20","20","0"
"12592","outnumbered","actionLstm","Trans","transf-mod",15,11.7725,0,13,0,13,1,0,"1","20","20","0"
"12593","outnumbered","actionLstm","Trans","transf-mod",16,11.02647,0,13,0,13,1,0,"1","20","20","0"
"12594","outnumbered","actionLstm","Trans","transf-mod",17,15.31089,0,13,0,13,1,0,"1","20","20","0"
"12595","outnumbered","actionLstm","Trans","transf-mod",18,-3.66015,0,13,0,13,1,0,"1","20","20","0"
"12596","outnumbered","actionLstm","Trans","transf-mod",19,-6.1781,0,13,0,13,1,0,"1","20","20","0"
"12597","outnumbered","actionLstm","Trans","transf-nomod",0,16.46493,0,13,0,13,1,0,"1","20","20","0"
"12598","outnumbered","actionLstm","Trans","transf-nomod",1,7.56726,0,13,0,13,1,0,"1","20","20","0"
"12599","outnumbered","actionLstm","Trans","transf-nomod",2,6.24105,0,13,0,13,1,0,"1","20","20","0"
"12600","outnumbered","actionLstm","Trans","transf-nomod",3,17.74653,0,13,0,13,1,0,"1","20","20","0"
"12601","outnumbered","actionLstm","Trans","transf-nomod",4,5.03491999999999,0,13,0,13,1,0,"1","20","20","0"
"12602","outnumbered","actionLstm","Trans","transf-nomod",5,5.60506,0,13,0,13,1,0,"1","20","20","0"
"12603","outnumbered","actionLstm","Trans","transf-nomod",6,4.76896,0,13,0,13,1,0,"1","20","20","0"
"12604","outnumbered","actionLstm","Trans","transf-nomod",7,17.74653,0,13,0,13,1,0,"1","20","20","0"
"12605","outnumbered","actionLstm","Trans","transf-nomod",8,8.21380000000001,0,13,0,13,1,0,"1","20","20","0"
"12606","outnumbered","actionLstm","Trans","transf-nomod",9,6.23176,0,13,0,13,1,0,"1","20","20","0"
"12607","outnumbered","actionLstm","Trans","transf-nomod",10,17.91741,0,13,0,13,1,0,"1","20","20","0"
"12608","outnumbered","actionLstm","Trans","transf-nomod",11,7.44827,0,13,0,13,1,0,"1","20","20","0"
"12609","outnumbered","actionLstm","Trans","transf-nomod",12,4.76896,0,13,0,13,1,0,"1","20","20","0"
"12610","outnumbered","5gram","Trans","transf-mod",17,0,0,13,0,13,1,0,"1","20","20","0"
"12611","outnumbered","5gram","Trans","transf-mod",18,0,0,13,0,13,1,0,"1","20","20","0"
"12612","outnumbered","5gram","Trans","transf-mod",19,0,0,13,0,13,1,0,"1","20","20","0"
"12613","outnumbered","5gram","Trans","transf-nomod",0,0.258185674652115,0,13,0,13,1,0,"1","20","20","0"
"12614","outnumbered","5gram","Trans","transf-nomod",1,0.315519255640403,0,13,0,13,1,0,"1","20","20","0"
"12615","outnumbered","5gram","Trans","transf-nomod",2,0.209735389193963,0,13,0,13,1,0,"1","20","20","0"
"12616","outnumbered","5gram","Trans","transf-nomod",3,3.24428915184225,0,13,0,13,1,0,"1","20","20","0"
"12617","outnumbered","5gram","Trans","transf-nomod",4,1.07960677047492,0,13,0,13,1,0,"1","20","20","0"
"12618","outnumbered","5gram","Trans","transf-nomod",5,0.496589897694882,0,13,0,13,1,0,"1","20","20","0"
"12619","outnumbered","5gram","Trans","transf-nomod",6,0.496589897694882,0,13,0,13,1,0,"1","20","20","0"
"12620","outnumbered","5gram","Trans","transf-nomod",7,3.24428915184225,0,13,0,13,1,0,"1","20","20","0"
"12621","outnumbered","5gram","Trans","transf-nomod",8,0.275682636201573,0,13,0,13,1,0,"1","20","20","0"
"12622","outnumbered","5gram","Trans","transf-nomod",9,0.306024623968852,0,13,0,13,1,0,"1","20","20","0"
"12623","outnumbered","5gram","Trans","transf-nomod",10,0.786715704395014,0,13,0,13,1,0,"1","20","20","0"
"12624","outnumbered","5gram","Trans","transf-nomod",11,0.275682636201573,0,13,0,13,1,0,"1","20","20","0"
"12625","outnumbered","5gram","Trans","transf-nomod",12,0.496589897694882,0,13,0,13,1,0,"1","20","20","0"
"12626","outnumbered","5gram","Trans","transf-nomod",13,1.3653056153147,0,13,0,13,1,0,"1","20","20","0"
"12627","outnumbered","5gram","Trans","transf-nomod",14,0.968202893262731,0,13,0,13,1,0,"1","20","20","0"
"12628","outnumbered","5gram","Trans","transf-nomod",15,0.275682636201573,0,13,0,13,1,0,"1","20","20","0"
"12629","outnumbered","5gram","Trans","transf-nomod",16,0.150309107383066,0,13,0,13,1,0,"1","20","20","0"
"12630","outnumbered","5gram","Trans","transf-nomod",17,0.786715704395014,0,13,0,13,1,0,"1","20","20","0"
"12631","outnumbered","5gram","Trans","transf-nomod",18,1.3653056153147,0,13,0,13,1,0,"1","20","20","0"
"12632","outnumbered","5gram","Trans","transf-nomod",19,0.258185674652111,0,13,0,13,1,0,"1","20","20","0"
"12633","outnumbered","lstm","Trans","transf-nomod",11,-3.488774,0,13,0,13,1,0,"1","20","20","0"
"12634","outnumbered","lstm","Trans","transf-nomod",12,-2.142312,0,13,0,13,1,0,"1","20","20","0"
"12635","outnumbered","lstm","Trans","transf-nomod",13,-2.7676654,0,13,0,13,1,0,"1","20","20","0"
"12636","outnumbered","lstm","Trans","transf-nomod",14,0.064665999999999,0,13,0,13,1,0,"1","20","20","0"
"12637","outnumbered","lstm","Trans","transf-nomod",15,-5.55558479999999,0,13,0,13,1,0,"1","20","20","0"
"12638","outnumbered","lstm","Trans","transf-nomod",16,-2.205024,0,13,0,13,1,0,"1","20","20","0"
"12639","outnumbered","lstm","Trans","transf-nomod",17,-1.9461848,0,13,0,13,1,0,"1","20","20","0"
"12640","outnumbered","lstm","Trans","transf-nomod",18,-3.64159747,0,13,0,13,1,0,"1","20","20","0"
"12641","outnumbered","lstm","Trans","transf-nomod",19,-2.4814541,0,13,0,13,1,0,"1","20","20","0"
"12642","outnumbered","lstm","Trans","transf-mod",13,-2.1958812,0,13,0,13,1,0,"1","20","20","0"
"12643","outnumbered","lstm","Trans","transf-mod",14,0.938883300000008,0,13,0,13,1,0,"1","20","20","0"
"12644","outnumbered","lstm","Trans","transf-mod",15,0.00265379999999737,0,13,0,13,1,0,"1","20","20","0"
"12645","outnumbered","lstm","Trans","transf-mod",16,1.5726113,0,13,0,13,1,0,"1","20","20","0"
"12646","outnumbered","lstm","Trans","transf-mod",17,-4.24075550000001,0,13,0,13,1,0,"1","20","20","0"
"12647","outnumbered","lstm","Trans","transf-mod",18,-1.4905848,0,13,0,13,1,0,"1","20","20","0"
"12648","outnumbered","lstm","Trans","transf-mod",19,-1.0333597,0,13,0,13,1,0,"1","20","20","0"
"12649","outnumbered","lstm","Trans","transf-nomod",0,-2.5950597,0,13,0,13,1,0,"1","20","20","0"
"12650","outnumbered","lstm","Trans","transf-nomod",1,-3.2213774,0,13,0,13,1,0,"1","20","20","0"
"12651","outnumbered","actionLstm","Trans","transf-nomod",13,7.19958,0,13,0,13,1,0,"1","20","20","0"
"12652","outnumbered","actionLstm","Trans","transf-nomod",14,5.90924,0,13,0,13,1,0,"1","20","20","0"
"12653","outnumbered","lstm","Trans","transf-mod",11,0.365692700000004,0,13,0,13,1,0,"1","20","20","0"
"12654","outnumbered","lstm","Trans","transf-mod",12,-0.455505500000001,0,13,0,13,1,0,"1","20","20","0"
"12655","outnumbered","actionLstm","Trans","transf-nomod",16,6.68831,0,13,0,13,1,0,"1","20","20","0"
"12656","outnumbered","actionLstm","Trans","transf-nomod",17,22.13441,0,13,0,13,1,0,"1","20","20","0"
"12657","outnumbered","actionLstm","Trans","transf-nomod",18,7.07604,0,13,0,13,1,0,"1","20","20","0"
"12658","outnumbered","actionLstm","Trans","transf-nomod",19,21.73302,0,13,0,13,1,0,"1","20","20","0"
"12659","outnumbered","actionLstm","Trans","transf-nomod",15,8.21380000000001,0,13,0,13,1,0,"1","20","20","0"
"12660","outnumbered","lstm","Trans","transf-nomod",2,-4.1568701,0,13,0,13,1,0,"1","20","20","0"
"12661","persisted","rnng","Intrans","transf-nomod",18,-1.55146000000001,0,2,0,2,1,0,"1","2","2","0"
"12662","persisted","rnng","Intrans","transf-nomod",0,-4.39899800000001,0,2,0,2,1,0,"1","2","2","0"
"12663","persisted","rnng","Intrans","transf-nomod",19,0.515149999999998,0,2,0,2,1,0,"1","2","2","0"
"12664","persisted","rnng","Intrans","transf-nomod",17,-2.80862,0,2,0,2,1,0,"1","2","2","0"
"12665","persisted","rnng","Intrans","transf-nomod",1,-4.46301,0,2,0,2,1,0,"1","2","2","0"
"12666","persisted","rnng","Intrans","transf-nomod",15,-6.24825,0,2,0,2,1,0,"1","2","2","0"
"12667","persisted","rnng","Intrans","transf-nomod",16,-6.24825,0,2,0,2,1,0,"1","2","2","0"
"12668","persisted","rnng","Intrans","transf-mod",14,-2.49086,0,2,0,2,1,0,"1","2","2","0"
"12669","persisted","rnng","Intrans","transf-mod",11,0.421860000000002,0,2,0,2,1,0,"1","2","2","0"
"12670","persisted","rnng","Intrans","transf-mod",12,-2.84036,0,2,0,2,1,0,"1","2","2","0"
"12671","persisted","rnng","Intrans","transf-mod",13,-0.462200000000003,0,2,0,2,1,0,"1","2","2","0"
"12672","persisted","rnng","Intrans","transf-mod",18,-1.995685,0,2,0,2,1,0,"1","2","2","0"
"12673","persisted","rnng","Intrans","transf-mod",19,-2.10569,0,2,0,2,1,0,"1","2","2","0"
"12674","persisted","actionLstm","Intrans","transf-longmod",5,1.107224,0,2,0,2,1,0,"1","2","2","0"
"12675","persisted","actionLstm","Intrans","transf-longmod",6,2.352603,0,2,0,2,1,0,"1","2","2","0"
"12676","persisted","rnng","Intrans","transf-nomod",2,-5.09596,0,2,0,2,1,0,"1","2","2","0"
"12677","persisted","rnng","Intrans","transf-nomod",3,-4.46301,0,2,0,2,1,0,"1","2","2","0"
"12678","persisted","rnng","Intrans","transf-nomod",4,-0.746360000000003,0,2,0,2,1,0,"1","2","2","0"
"12679","persisted","rnng","Intrans","transf-nomod",5,-6.24825,0,2,0,2,1,0,"1","2","2","0"
"12680","persisted","rnng","Intrans","transf-nomod",6,-4.78411,0,2,0,2,1,0,"1","2","2","0"
"12681","persisted","rnng","Intrans","transf-nomod",7,-5.09596,0,2,0,2,1,0,"1","2","2","0"
"12682","persisted","rnng","Intrans","transf-mod",15,-5.58003,0,2,0,2,1,0,"1","2","2","0"
"12683","persisted","rnng","Intrans","transf-mod",16,-2.84036,0,2,0,2,1,0,"1","2","2","0"
"12684","persisted","rnng","Intrans","transf-mod",17,-3.63465,0,2,0,2,1,0,"1","2","2","0"
"12685","persisted","rnng","Intrans","transf-nomod",11,-0.746360000000003,0,2,0,2,1,0,"1","2","2","0"
"12686","persisted","rnng","Intrans","transf-nomod",12,-6.24825,0,2,0,2,1,0,"1","2","2","0"
"12687","persisted","rnng","Intrans","transf-nomod",13,-7.82978,0,2,0,2,1,0,"1","2","2","0"
"12688","persisted","rnng","Intrans","transf-nomod",14,-4.28923,0,2,0,2,1,0,"1","2","2","0"
"12689","persisted","rnng","Intrans","transf-nomod",8,-4.39899800000001,0,2,0,2,1,0,"1","2","2","0"
"12690","persisted","rnng","Intrans","transf-nomod",9,-2.43737,0,2,0,2,1,0,"1","2","2","0"
"12691","persisted","rnng","Intrans","transf-nomod",10,-4.85897,0,2,0,2,1,0,"1","2","2","0"
"12692","persisted","actionLstm","Intrans","transf-longmod",0,-1.41216799999999,0,2,0,2,1,0,"1","2","2","0"
"12693","persisted","actionLstm","Intrans","transf-longmod",1,-6.559511,0,2,0,2,1,0,"1","2","2","0"
"12694","persisted","actionLstm","Intrans","transf-longmod",2,0.479458999999999,0,2,0,2,1,0,"1","2","2","0"
"12695","persisted","actionLstm","Intrans","transf-longmod",3,-3.013082,0,2,0,2,1,0,"1","2","2","0"
"12696","persisted","actionLstm","Intrans","transf-longmod",4,-2.93661,0,2,0,2,1,0,"1","2","2","0"
"12697","persisted","actionLstm","Intrans","transf-nomod",5,-3.97857,0,2,0,2,1,0,"1","2","2","0"
"12698","persisted","actionLstm","Intrans","transf-nomod",6,-6.7451,0,2,0,2,1,0,"1","2","2","0"
"12699","persisted","actionLstm","Intrans","transf-longmod",7,-0.511904000000001,0,2,0,2,1,0,"1","2","2","0"
"12700","persisted","actionLstm","Intrans","transf-longmod",8,-0.423380000000002,0,2,0,2,1,0,"1","2","2","0"
"12701","persisted","actionLstm","Intrans","transf-longmod",9,-1.72385,0,2,0,2,1,0,"1","2","2","0"
"12702","persisted","actionLstm","Intrans","transf-longmod",10,-2.16325,0,2,0,2,1,0,"1","2","2","0"
"12703","persisted","actionLstm","Intrans","transf-longmod",11,-7.8629,0,2,0,2,1,0,"1","2","2","0"
"12704","persisted","actionLstm","Intrans","transf-longmod",12,-0.930542000000003,0,2,0,2,1,0,"1","2","2","0"
"12705","persisted","actionLstm","Intrans","transf-longmod",13,-1.133104,0,2,0,2,1,0,"1","2","2","0"
"12706","persisted","actionLstm","Intrans","transf-longmod",14,-0.357400000000005,0,2,0,2,1,0,"1","2","2","0"
"12707","persisted","actionLstm","Intrans","transf-longmod",15,-1.47035,0,2,0,2,1,0,"1","2","2","0"
"12708","persisted","actionLstm","Intrans","transf-longmod",16,-0.930542000000003,0,2,0,2,1,0,"1","2","2","0"
"12709","persisted","actionLstm","Intrans","transf-longmod",17,-1.19846699999999,0,2,0,2,1,0,"1","2","2","0"
"12710","persisted","actionLstm","Intrans","transf-longmod",18,-0.716496999999997,0,2,0,2,1,0,"1","2","2","0"
"12711","persisted","actionLstm","Intrans","transf-longmod",19,-2.46120999999999,0,2,0,2,1,0,"1","2","2","0"
"12712","persisted","actionLstm","Intrans","transf-mod",0,-4.235463,0,2,0,2,1,0,"1","2","2","0"
"12713","persisted","actionLstm","Intrans","transf-mod",1,-4.911152,0,2,0,2,1,0,"1","2","2","0"
"12714","persisted","actionLstm","Intrans","transf-mod",2,-4.67484,0,2,0,2,1,0,"1","2","2","0"
"12715","persisted","actionLstm","Intrans","transf-mod",3,-11.15091,0,2,0,2,1,0,"1","2","2","0"
"12716","persisted","actionLstm","Intrans","transf-mod",4,-9.100369,0,2,0,2,1,0,"1","2","2","0"
"12717","persisted","actionLstm","Intrans","transf-mod",5,-0.404879999999999,0,2,0,2,1,0,"1","2","2","0"
"12718","persisted","actionLstm","Intrans","transf-mod",9,-2.14729,0,2,0,2,1,0,"1","2","2","0"
"12719","persisted","actionLstm","Intrans","transf-mod",10,-3.48247,0,2,0,2,1,0,"1","2","2","0"
"12720","persisted","actionLstm","Intrans","transf-mod",11,-7.76487,0,2,0,2,1,0,"1","2","2","0"
"12721","persisted","actionLstm","Intrans","transf-mod",12,-1.29885,0,2,0,2,1,0,"1","2","2","0"
"12722","persisted","actionLstm","Intrans","transf-mod",13,-6.35693,0,2,0,2,1,0,"1","2","2","0"
"12723","persisted","actionLstm","Intrans","transf-mod",14,-3.04973999999999,0,2,0,2,1,0,"1","2","2","0"
"12724","persisted","actionLstm","Intrans","transf-mod",15,-1.54436,0,2,0,2,1,0,"1","2","2","0"
"12725","persisted","actionLstm","Intrans","transf-mod",16,-1.29885,0,2,0,2,1,0,"1","2","2","0"
"12726","persisted","actionLstm","Intrans","transf-mod",17,-6.5767,0,2,0,2,1,0,"1","2","2","0"
"12727","persisted","actionLstm","Intrans","transf-mod",18,-5.86696,0,2,0,2,1,0,"1","2","2","0"
"12728","persisted","actionLstm","Intrans","transf-mod",19,-7.21438000000001,0,2,0,2,1,0,"1","2","2","0"
"12729","persisted","actionLstm","Intrans","transf-nomod",0,-6.1617,0,2,0,2,1,0,"1","2","2","0"
"12730","persisted","actionLstm","Intrans","transf-nomod",1,-10.53172,0,2,0,2,1,0,"1","2","2","0"
"12731","persisted","actionLstm","Intrans","transf-nomod",2,-4.22436,0,2,0,2,1,0,"1","2","2","0"
"12732","persisted","actionLstm","Intrans","transf-nomod",3,-10.53172,0,2,0,2,1,0,"1","2","2","0"
"12733","persisted","actionLstm","Intrans","transf-nomod",4,-10.8985,0,2,0,2,1,0,"1","2","2","0"
"12734","persisted","lstm","Intrans","transf-longmod",0,-0.0226579000000022,0,2,0,2,1,0,"1","2","2","0"
"12735","persisted","actionLstm","Intrans","transf-mod",6,-2.94024,0,2,0,2,1,0,"1","2","2","0"
"12736","persisted","actionLstm","Intrans","transf-mod",7,0.621179999999995,0,2,0,2,1,0,"1","2","2","0"
"12737","persisted","actionLstm","Intrans","transf-mod",8,-3.69509,0,2,0,2,1,0,"1","2","2","0"
"12738","persisted","lstm","Intrans","transf-longmod",4,1.7980468,0,2,0,2,1,0,"1","2","2","0"
"12739","persisted","lstm","Intrans","transf-longmod",5,-0.406327940000001,0,2,0,2,1,0,"1","2","2","0"
"12740","persisted","lstm","Intrans","transf-longmod",6,1.28441284,0,2,0,2,1,0,"1","2","2","0"
"12741","persisted","lstm","Intrans","transf-longmod",7,-0.104320900000001,0,2,0,2,1,0,"1","2","2","0"
"12742","persisted","lstm","Intrans","transf-longmod",8,0.3689325,0,2,0,2,1,0,"1","2","2","0"
"12743","persisted","lstm","Intrans","transf-longmod",9,0.186618899999999,0,2,0,2,1,0,"1","2","2","0"
"12744","persisted","lstm","Intrans","transf-longmod",10,0.0147418999999971,0,2,0,2,1,0,"1","2","2","0"
"12745","persisted","lstm","Intrans","transf-longmod",11,-0.4746834,0,2,0,2,1,0,"1","2","2","0"
"12746","persisted","lstm","Intrans","transf-longmod",12,-0.656403700000002,0,2,0,2,1,0,"1","2","2","0"
"12747","persisted","lstm","Intrans","transf-longmod",13,-0.276496999999999,0,2,0,2,1,0,"1","2","2","0"
"12748","persisted","lstm","Intrans","transf-longmod",14,-1.2205461,0,2,0,2,1,0,"1","2","2","0"
"12749","persisted","lstm","Intrans","transf-longmod",15,-0.9573228,0,2,0,2,1,0,"1","2","2","0"
"12750","persisted","lstm","Intrans","transf-longmod",16,-0.656403700000002,0,2,0,2,1,0,"1","2","2","0"
"12751","persisted","lstm","Intrans","transf-longmod",17,-0.408325800000004,0,2,0,2,1,0,"1","2","2","0"
"12752","persisted","lstm","Intrans","transf-longmod",18,0.0564894000000002,0,2,0,2,1,0,"1","2","2","0"
"12753","persisted","lstm","Intrans","transf-longmod",19,0.147979499999998,0,2,0,2,1,0,"1","2","2","0"
"12754","persisted","lstm","Intrans","transf-mod",0,0.0240197000000002,0,2,0,2,1,0,"1","2","2","0"
"12755","persisted","lstm","Intrans","transf-mod",1,-0.045277200000001,0,2,0,2,1,0,"1","2","2","0"
"12756","persisted","lstm","Intrans","transf-mod",2,-1.2431209,0,2,0,2,1,0,"1","2","2","0"
"12757","persisted","lstm","Intrans","transf-mod",3,-2.18657274,0,2,0,2,1,0,"1","2","2","0"
"12758","persisted","lstm","Intrans","transf-mod",4,-2.1490099,0,2,0,2,1,0,"1","2","2","0"
"12759","persisted","lstm","Intrans","transf-mod",5,-0.390545369999998,0,2,0,2,1,0,"1","2","2","0"
"12760","persisted","lstm","Intrans","transf-mod",6,-3.50872072,0,2,0,2,1,0,"1","2","2","0"
"12761","persisted","lstm","Intrans","transf-mod",7,-0.236700799999994,0,2,0,2,1,0,"1","2","2","0"
"12762","persisted","lstm","Intrans","transf-mod",8,-0.332870600000003,0,2,0,2,1,0,"1","2","2","0"
