"","verb","model","is_trans","test","item_number","obj_exp","VB","VBD","VBN","total","percent_VBD","percent_VBN","vbd_freq"
"11356","tumbled","5gram","Intrans","transf-longmod",5,0,0,52,0,52,1,0,"100"
"11357","tumbled","5gram","Intrans","transf-longmod",6,0,0,52,0,52,1,0,"100"
"11358","tumbled","5gram","Intrans","transf-longmod",7,0,0,52,0,52,1,0,"100"
"11359","tumbled","5gram","Intrans","transf-mod",3,0,0,52,0,52,1,0,"100"
"11360","tumbled","5gram","Intrans","transf-longmod",12,0,0,52,0,52,1,0,"100"
"11361","tumbled","5gram","Intrans","transf-longmod",13,0,0,52,0,52,1,0,"100"
"11362","tumbled","5gram","Intrans","transf-longmod",14,0,0,52,0,52,1,0,"100"
"11363","tumbled","5gram","Intrans","transf-longmod",15,0,0,52,0,52,1,0,"100"
"11364","tumbled","5gram","Intrans","transf-longmod",16,0,0,52,0,52,1,0,"100"
"11365","tumbled","5gram","Intrans","transf-longmod",17,0,0,52,0,52,1,0,"100"
"11366","tumbled","5gram","Intrans","transf-longmod",18,0,0,52,0,52,1,0,"100"
"11367","tumbled","5gram","Intrans","transf-longmod",19,0,0,52,0,52,1,0,"100"
"11368","tumbled","5gram","Intrans","transf-mod",0,0,0,52,0,52,1,0,"100"
"11369","tumbled","5gram","Intrans","transf-longmod",8,0,0,52,0,52,1,0,"100"
"11370","tumbled","5gram","Intrans","transf-longmod",10,0,0,52,0,52,1,0,"100"
"11371","tumbled","5gram","Intrans","transf-longmod",11,0,0,52,0,52,1,0,"100"
"11372","tumbled","5gram","Intrans","transf-mod",16,0,0,52,0,52,1,0,"100"
"11373","tumbled","5gram","Intrans","transf-mod",17,0,0,52,0,52,1,0,"100"
"11374","tumbled","5gram","Intrans","transf-mod",18,0,0,52,0,52,1,0,"100"
"11375","tumbled","5gram","Intrans","transf-mod",19,0,0,52,0,52,1,0,"100"
"11376","tumbled","5gram","Intrans","transf-nomod",0,0.209735354204962,0,52,0,52,1,0,"100"
"11377","tumbled","5gram","Intrans","transf-nomod",1,-0.0262548815203338,0,52,0,52,1,0,"100"
"11378","tumbled","5gram","Intrans","transf-nomod",2,0.15030915017045,0,52,0,52,1,0,"100"
"11379","tumbled","5gram","Intrans","transf-nomod",3,1.07960693205197,0,52,0,52,1,0,"100"
"11380","tumbled","5gram","Intrans","transf-nomod",4,0.496590085847746,0,52,0,52,1,0,"100"
"11381","tumbled","5gram","Intrans","transf-mod",1,0,0,52,0,52,1,0,"100"
"11382","tumbled","5gram","Intrans","transf-longmod",9,0,0,52,0,52,1,0,"100"
"11383","tumbled","5gram","Intrans","transf-mod",14,0,0,52,0,52,1,0,"100"
"11384","tumbled","5gram","Intrans","transf-mod",15,0,0,52,0,52,1,0,"100"
"11385","tumbled","5gram","Intrans","transf-nomod",9,1.36530507086151,0,52,0,52,1,0,"100"
"11386","tumbled","5gram","Intrans","transf-nomod",10,0.786715433158221,0,52,0,52,1,0,"100"
"11387","tumbled","5gram","Intrans","transf-nomod",11,-0.21982697992344,0,52,0,52,1,0,"100"
"11388","tumbled","5gram","Intrans","transf-nomod",12,1.36530507086151,0,52,0,52,1,0,"100"
"11389","tumbled","5gram","Intrans","transf-nomod",13,0.496590085847746,0,52,0,52,1,0,"100"
"11390","tumbled","5gram","Intrans","transf-nomod",14,0.30602443137359,0,52,0,52,1,0,"100"
"11391","tumbled","5gram","Intrans","transf-nomod",15,0.275682769344183,0,52,0,52,1,0,"100"
"11392","tumbled","5gram","Intrans","transf-nomod",16,0.786715433158225,0,52,0,52,1,0,"100"
"11393","tumbled","5gram","Intrans","transf-nomod",17,-0.0262548815203338,0,52,0,52,1,0,"100"
"11394","tumbled","5gram","Intrans","transf-nomod",5,0.25818576428523,0,52,0,52,1,0,"100"
"11395","tumbled","5gram","Intrans","transf-mod",2,0,0,52,0,52,1,0,"100"
"11396","tumbled","5gram","Intrans","transf-nomod",7,3.24429071852888,0,52,0,52,1,0,"100"
"11397","tumbled","5gram","Intrans","transf-nomod",8,0.258185764285226,0,52,0,52,1,0,"100"
"11398","tumbled","5gram","Intrans","transf-nomod",18,3.24429071852888,0,52,0,52,1,0,"100"
"11399","tumbled","5gram","Intrans","transf-nomod",6,0.25818576428523,0,52,0,52,1,0,"100"
"11400","tumbled","5gram","Intrans","transf-nomod",19,-0.0262548815203374,0,52,0,52,1,0,"100"
"11401","underlined","rnng","Trans","transf-longmod",1,-6.2972,0,2,0,2,1,0,"2"
"11402","underlined","rnng","Trans","transf-longmod",3,-5.960111,0,2,0,2,1,0,"2"
"11403","underlined","rnng","Trans","transf-longmod",0,-10.369758,0,2,0,2,1,0,"2"
"11404","underlined","rnng","Trans","transf-longmod",5,-2.65538,0,2,0,2,1,0,"2"
"11405","underlined","rnng","Trans","transf-longmod",2,-4.34856,0,2,0,2,1,0,"2"
"11406","underlined","rnng","Trans","transf-longmod",7,-6.05585,0,2,0,2,1,0,"2"
"11407","underlined","rnng","Trans","transf-longmod",4,-3.233042,0,2,0,2,1,0,"2"
"11408","underlined","rnng","Trans","transf-longmod",9,0.256144000000006,0,2,0,2,1,0,"2"
"11409","underlined","rnng","Trans","transf-longmod",6,-2.80023,0,2,0,2,1,0,"2"
"11410","underlined","rnng","Trans","transf-mod",1,-0.457530000000002,0,2,0,2,1,0,"2"
"11411","underlined","rnng","Trans","transf-longmod",8,-3.20419,0,2,0,2,1,0,"2"
"11412","underlined","rnng","Trans","transf-mod",3,0.553989999999999,0,2,0,2,1,0,"2"
"11413","underlined","rnng","Trans","transf-mod",4,-0.872900000000001,0,2,0,2,1,0,"2"
"11414","underlined","rnng","Trans","transf-mod",5,0.619889999999998,0,2,0,2,1,0,"2"
"11415","underlined","rnng","Trans","transf-mod",6,0.652480000000001,0,2,0,2,1,0,"2"
"11416","underlined","rnng","Trans","transf-mod",7,-0.286429999999999,0,2,0,2,1,0,"2"
"11417","underlined","rnng","Trans","transf-mod",8,-0.644720000000003,0,2,0,2,1,0,"2"
"11418","underlined","rnng","Trans","transf-mod",9,4.31446,0,2,0,2,1,0,"2"
"11419","underlined","rnng","Trans","transf-nomod",0,4.14414,0,2,0,2,1,0,"2"
"11420","underlined","rnng","Trans","transf-nomod",1,4.9303,0,2,0,2,1,0,"2"
"11421","underlined","rnng","Trans","transf-nomod",2,4.20323,0,2,0,2,1,0,"2"
"11422","underlined","rnng","Trans","transf-mod",0,0.531429999999997,0,2,0,2,1,0,"2"
"11423","underlined","rnng","Trans","transf-nomod",4,3.79727,0,2,0,2,1,0,"2"
"11424","underlined","rnng","Trans","transf-mod",2,-0.694219999999998,0,2,0,2,1,0,"2"
"11425","underlined","rnng","Trans","transf-nomod",6,3.27899,0,2,0,2,1,0,"2"
"11426","underlined","rnng","Trans","transf-nomod",7,10.03293,0,2,0,2,1,0,"2"
"11427","underlined","rnng","Trans","transf-nomod",8,5.89014,0,2,0,2,1,0,"2"
"11428","underlined","rnng","Trans","transf-nomod",9,10.83502,0,2,0,2,1,0,"2"
"11429","underlined","actionLstm","Trans","transf-longmod",6,1.63321,0,2,0,2,1,0,"2"
"11430","underlined","actionLstm","Trans","transf-longmod",7,-0.74727,0,2,0,2,1,0,"2"
"11431","underlined","actionLstm","Trans","transf-longmod",8,-13.46696,0,2,0,2,1,0,"2"
"11432","underlined","actionLstm","Trans","transf-longmod",9,14.2597,0,2,0,2,1,0,"2"
"11433","underlined","actionLstm","Trans","transf-mod",0,-0.554779999999994,0,2,0,2,1,0,"2"
"11434","underlined","actionLstm","Trans","transf-mod",1,-3.1669,0,2,0,2,1,0,"2"
"11435","underlined","rnng","Trans","transf-nomod",3,6.3192,0,2,0,2,1,0,"2"
"11436","underlined","actionLstm","Trans","transf-longmod",0,1.11951,0,2,0,2,1,0,"2"
"11437","underlined","rnng","Trans","transf-nomod",5,5.89014,0,2,0,2,1,0,"2"
"11438","underlined","actionLstm","Trans","transf-longmod",2,4.17972,0,2,0,2,1,0,"2"
"11439","underlined","actionLstm","Trans","transf-longmod",3,0.389059999999997,0,2,0,2,1,0,"2"
"11440","underlined","actionLstm","Trans","transf-longmod",4,3.05051,0,2,0,2,1,0,"2"
"11441","underlined","actionLstm","Trans","transf-longmod",5,2.12443,0,2,0,2,1,0,"2"
"11442","underlined","actionLstm","Trans","transf-mod",9,2.75018,0,2,0,2,1,0,"2"
"11443","underlined","actionLstm","Trans","transf-nomod",0,3.72153,0,2,0,2,1,0,"2"
"11444","underlined","actionLstm","Trans","transf-nomod",1,10.58107,0,2,0,2,1,0,"2"
"11445","underlined","actionLstm","Trans","transf-nomod",2,2.45675,0,2,0,2,1,0,"2"
"11446","underlined","actionLstm","Trans","transf-nomod",3,8.6161,0,2,0,2,1,0,"2"
"11447","underlined","actionLstm","Trans","transf-nomod",4,4.11487,0,2,0,2,1,0,"2"
"11448","underlined","actionLstm","Trans","transf-mod",2,-0.869619999999998,0,2,0,2,1,0,"2"
"11449","underlined","actionLstm","Trans","transf-mod",3,-0.308620000000001,0,2,0,2,1,0,"2"
"11450","underlined","actionLstm","Trans","transf-mod",4,-0.784180000000006,0,2,0,2,1,0,"2"
"11451","underlined","actionLstm","Trans","transf-mod",5,4.50152,0,2,0,2,1,0,"2"
"11452","underlined","actionLstm","Trans","transf-mod",6,2.27589,0,2,0,2,1,0,"2"
"11453","underlined","actionLstm","Trans","transf-mod",7,1.40712,0,2,0,2,1,0,"2"
"11454","underlined","actionLstm","Trans","transf-mod",8,2.39113,0,2,0,2,1,0,"2"
"11455","underlined","lstm","Trans","transf-longmod",3,-0.844677499999996,0,2,0,2,1,0,"2"
"11456","underlined","lstm","Trans","transf-longmod",4,0.167224099999999,0,2,0,2,1,0,"2"
"11457","underlined","lstm","Trans","transf-longmod",5,0.582456000000001,0,2,0,2,1,0,"2"
"11458","underlined","lstm","Trans","transf-longmod",6,-0.478631399999998,0,2,0,2,1,0,"2"
"11459","underlined","lstm","Trans","transf-longmod",7,0.0206185999999988,0,2,0,2,1,0,"2"
"11460","underlined","lstm","Trans","transf-longmod",8,0.221777200000002,0,2,0,2,1,0,"2"
"11461","underlined","actionLstm","Trans","transf-nomod",5,4.39029,0,2,0,2,1,0,"2"
"11462","underlined","actionLstm","Trans","transf-nomod",6,5.18263,0,2,0,2,1,0,"2"
"11463","underlined","actionLstm","Trans","transf-nomod",7,13.07798,0,2,0,2,1,0,"2"
"11464","underlined","actionLstm","Trans","transf-nomod",8,4.39029,0,2,0,2,1,0,"2"
"11465","underlined","actionLstm","Trans","transf-nomod",9,17.37268,0,2,0,2,1,0,"2"
"11466","underlined","lstm","Trans","transf-nomod",8,2.8983414,0,2,0,2,1,0,"2"
"11467","underlined","lstm","Trans","transf-nomod",9,10.4404512,0,2,0,2,1,0,"2"
"11468","underlined","lstm","Trans","transf-mod",6,2.7388851,0,2,0,2,1,0,"2"
"11469","underlined","lstm","Trans","transf-mod",7,1.881282,0,2,0,2,1,0,"2"
"11470","underlined","lstm","Trans","transf-mod",8,3.903155,0,2,0,2,1,0,"2"
"11471","underlined","lstm","Trans","transf-mod",9,2.2595842,0,2,0,2,1,0,"2"
"11472","underlined","lstm","Trans","transf-nomod",0,3.88576186,0,2,0,2,1,0,"2"
"11473","underlined","lstm","Trans","transf-nomod",1,4.5173867,0,2,0,2,1,0,"2"
"11474","underlined","lstm","Trans","transf-longmod",9,0.104715200000001,0,2,0,2,1,0,"2"
"11475","underlined","lstm","Trans","transf-mod",0,0.354044999999999,0,2,0,2,1,0,"2"
"11476","underlined","lstm","Trans","transf-mod",1,-0.876271699999997,0,2,0,2,1,0,"2"
"11477","underlined","actionLstm","Trans","transf-longmod",1,1.08008,0,2,0,2,1,0,"2"
"11478","underlined","lstm","Trans","transf-longmod",0,-1.1525802,0,2,0,2,1,0,"2"
"11479","underlined","lstm","Trans","transf-longmod",1,-1.1907271,0,2,0,2,1,0,"2"
"11480","underlined","lstm","Trans","transf-longmod",2,-0.262700500000001,0,2,0,2,1,0,"2"
"11481","underlined","lstm","Trans","transf-nomod",4,4.1103183,0,2,0,2,1,0,"2"
"11482","underlined","lstm","Trans","transf-mod",2,2.63917190000001,0,2,0,2,1,0,"2"
"11483","underlined","lstm","Trans","transf-nomod",2,2.6290393,0,2,0,2,1,0,"2"
"11484","underlined","lstm","Trans","transf-nomod",3,2.6537676,0,2,0,2,1,0,"2"
"11485","underlined","lstm","Trans","transf-mod",5,3.6812575,0,2,0,2,1,0,"2"
"11486","underlined","lstm","Trans","transf-mod",3,0.689023299999995,0,2,0,2,1,0,"2"
"11487","underlined","lstm","Trans","transf-mod",4,-0.071086600000001,0,2,0,2,1,0,"2"
"11488","underlined","lstm","Trans","transf-nomod",7,1.7658902,0,2,0,2,1,0,"2"
"11489","underlined","lstm","Trans","transf-nomod",5,2.8983414,0,2,0,2,1,0,"2"
"11490","underlined","lstm","Trans","transf-nomod",6,4.2756835,0,2,0,2,1,0,"2"
"11491","undertook","rnng","Trans","transf-longmod",1,-1.54783,0,2,0,2,1,0,"2"
"11492","undertook","rnng","Trans","transf-longmod",5,1.977408,0,2,0,2,1,0,"2"
"11493","undertook","rnng","Trans","transf-longmod",0,-0.811429999999994,0,2,0,2,1,0,"2"
"11494","undertook","actionLstm","Trans","transf-longmod",2,0.585239999999999,0,2,0,2,1,0,"2"
"11495","undertook","rnng","Trans","transf-longmod",2,11.94319,0,2,0,2,1,0,"2"
"11496","undertook","rnng","Trans","transf-longmod",3,5.31788,0,2,0,2,1,0,"2"
"11497","undertook","rnng","Trans","transf-longmod",4,4.21883,0,2,0,2,1,0,"2"
"11498","undertook","actionLstm","Trans","transf-longmod",6,2.21269,0,2,0,2,1,0,"2"
"11499","undertook","actionLstm","Trans","transf-longmod",3,-8.12918000000001,0,2,0,2,1,0,"2"
"11500","undertook","actionLstm","Trans","transf-longmod",4,2.53378,0,2,0,2,1,0,"2"
"11501","undertook","actionLstm","Trans","transf-longmod",5,9.53232,0,2,0,2,1,0,"2"
"11502","undertook","actionLstm","Trans","transf-mod",0,7.13213999999999,0,2,0,2,1,0,"2"
"11503","undertook","actionLstm","Trans","transf-longmod",7,12.21999,0,2,0,2,1,0,"2"
"11504","undertook","actionLstm","Trans","transf-longmod",8,13.16193,0,2,0,2,1,0,"2"
"11505","undertook","actionLstm","Trans","transf-longmod",9,0.893778000000005,0,2,0,2,1,0,"2"
"11506","undertook","actionLstm","Trans","transf-longmod",0,1.14396,0,2,0,2,1,0,"2"
"11507","undertook","actionLstm","Trans","transf-longmod",1,0.0229300000000023,0,2,0,2,1,0,"2"
"11508","undertook","lstm","Trans","transf-longmod",0,-0.514658300000001,0,2,0,2,1,0,"2"
"11509","undertook","lstm","Trans","transf-longmod",1,-0.704166400000005,0,2,0,2,1,0,"2"
"11510","undertook","lstm","Trans","transf-longmod",2,-0.1581987,0,2,0,2,1,0,"2"
"11511","undertook","lstm","Trans","transf-longmod",3,-0.0711110000000019,0,2,0,2,1,0,"2"
"11512","undertook","lstm","Trans","transf-longmod",4,-0.996805000000002,0,2,0,2,1,0,"2"
"11513","undertook","lstm","Trans","transf-longmod",5,-0.0729571000000035,0,2,0,2,1,0,"2"
"11514","undertook","lstm","Trans","transf-longmod",6,-0.764947999999997,0,2,0,2,1,0,"2"
"11515","undertook","lstm","Trans","transf-longmod",7,-0.525519600000003,0,2,0,2,1,0,"2"
"11516","undertook","lstm","Trans","transf-longmod",8,-0.0230251999999993,0,2,0,2,1,0,"2"
"11517","undertook","lstm","Trans","transf-longmod",9,-1.0300133,0,2,0,2,1,0,"2"
"11518","undertook","lstm","Trans","transf-mod",0,2.4119388,0,2,0,2,1,0,"2"
"11519","undertook","lstm","Trans","transf-mod",1,0.203463200000002,0,2,0,2,1,0,"2"
"11520","undertook","lstm","Trans","transf-mod",2,0.2064588,0,2,0,2,1,0,"2"
"11521","undertook","lstm","Trans","transf-mod",3,1.6204027,0,2,0,2,1,0,"2"
"11522","undertook","lstm","Trans","transf-mod",4,0.249119999999998,0,2,0,2,1,0,"2"
"11523","undertook","lstm","Trans","transf-mod",5,1.4656199,0,2,0,2,1,0,"2"
"11524","undertook","lstm","Trans","transf-mod",6,1.2193574,0,2,0,2,1,0,"2"
"11525","undertook","lstm","Trans","transf-mod",7,2.1984535,0,2,0,2,1,0,"2"
"11526","undertook","lstm","Trans","transf-mod",8,1.2908176,0,2,0,2,1,0,"2"
"11527","undertook","lstm","Trans","transf-mod",9,0.292401999999996,0,2,0,2,1,0,"2"
"11528","undertook","lstm","Trans","transf-nomod",0,4.1449371,0,2,0,2,1,0,"2"
"11529","undertook","lstm","Trans","transf-nomod",1,7.1896217,0,2,0,2,1,0,"2"
"11530","undertook","lstm","Trans","transf-nomod",2,3.611887,0,2,0,2,1,0,"2"
"11531","undertook","lstm","Trans","transf-nomod",3,1.2412894,0,2,0,2,1,0,"2"
"11532","undertook","lstm","Trans","transf-nomod",4,4.077236,0,2,0,2,1,0,"2"
"11533","undertook","lstm","Trans","transf-nomod",5,4.9955174,0,2,0,2,1,0,"2"
"11534","undertook","lstm","Trans","transf-nomod",6,2.1038504,0,2,0,2,1,0,"2"
"11535","undertook","lstm","Trans","transf-nomod",7,4.5978342,0,2,0,2,1,0,"2"
"11536","undertook","lstm","Trans","transf-nomod",8,3.611887,0,2,0,2,1,0,"2"
"11537","undertook","lstm","Trans","transf-nomod",9,11.9930887,0,2,0,2,1,0,"2"
"11538","undertook","rnng","Trans","transf-nomod",8,7.05927,0,2,0,2,1,0,"2"
"11539","undertook","rnng","Trans","transf-nomod",9,12.7808,0,2,0,2,1,0,"2"
"11540","undertook","rnng","Trans","transf-mod",6,5.22661,0,2,0,2,1,0,"2"
"11541","undertook","rnng","Trans","transf-mod",7,0.971119999999999,0,2,0,2,1,0,"2"
"11542","undertook","rnng","Trans","transf-mod",8,0.0152300000000025,0,2,0,2,1,0,"2"
"11543","undertook","rnng","Trans","transf-longmod",6,4.56445,0,2,0,2,1,0,"2"
"11544","undertook","rnng","Trans","transf-longmod",7,-0.720050000000001,0,2,0,2,1,0,"2"
"11545","undertook","rnng","Trans","transf-longmod",8,1.46738000000001,0,2,0,2,1,0,"2"
"11546","undertook","rnng","Trans","transf-longmod",9,5.81294,0,2,0,2,1,0,"2"
"11547","undertook","rnng","Trans","transf-mod",0,-0.673849999999995,0,2,0,2,1,0,"2"
"11548","undertook","rnng","Trans","transf-mod",1,-0.506909999999998,0,2,0,2,1,0,"2"
"11549","undertook","rnng","Trans","transf-mod",2,5.17729,0,2,0,2,1,0,"2"
"11550","undertook","rnng","Trans","transf-mod",3,8.90457000000001,0,2,0,2,1,0,"2"
"11551","undertook","rnng","Trans","transf-mod",4,4.90041,0,2,0,2,1,0,"2"
"11552","undertook","rnng","Trans","transf-mod",5,3.52325,0,2,0,2,1,0,"2"
"11553","undertook","actionLstm","Trans","transf-mod",8,-0.231160000000003,0,2,0,2,1,0,"2"
"11554","undertook","actionLstm","Trans","transf-mod",9,-0.0208200000000005,0,2,0,2,1,0,"2"
"11555","undertook","actionLstm","Trans","transf-nomod",0,19.03578,0,2,0,2,1,0,"2"
"11556","undertook","rnng","Trans","transf-mod",9,5.67534,0,2,0,2,1,0,"2"
"11557","undertook","rnng","Trans","transf-nomod",0,6.67884,0,2,0,2,1,0,"2"
"11558","undertook","rnng","Trans","transf-nomod",1,1.8792,0,2,0,2,1,0,"2"
"11559","undertook","rnng","Trans","transf-nomod",2,7.05927,0,2,0,2,1,0,"2"
"11560","undertook","rnng","Trans","transf-nomod",3,9.92843,0,2,0,2,1,0,"2"
"11561","undertook","rnng","Trans","transf-nomod",4,6.26112000000001,0,2,0,2,1,0,"2"
"11562","undertook","rnng","Trans","transf-nomod",5,3.58073,0,2,0,2,1,0,"2"
"11563","undertook","rnng","Trans","transf-nomod",6,7.10987,0,2,0,2,1,0,"2"
"11564","undertook","rnng","Trans","transf-nomod",7,7.32444,0,2,0,2,1,0,"2"
"11565","undertook","actionLstm","Trans","transf-mod",7,15.41071,0,2,0,2,1,0,"2"
"11566","undertook","actionLstm","Trans","transf-nomod",2,12.03754,0,2,0,2,1,0,"2"
"11567","undertook","actionLstm","Trans","transf-nomod",3,8.77339,0,2,0,2,1,0,"2"
"11568","undertook","actionLstm","Trans","transf-mod",1,8.69942,0,2,0,2,1,0,"2"
"11569","undertook","actionLstm","Trans","transf-nomod",1,22.26954,0,2,0,2,1,0,"2"
"11570","undertook","actionLstm","Trans","transf-mod",3,19.28864,0,2,0,2,1,0,"2"
"11571","undertook","actionLstm","Trans","transf-mod",4,12.39037,0,2,0,2,1,0,"2"
"11572","undertook","actionLstm","Trans","transf-mod",5,20.24222,0,2,0,2,1,0,"2"
"11573","undertook","actionLstm","Trans","transf-mod",2,18.36379,0,2,0,2,1,0,"2"
"11574","undertook","actionLstm","Trans","transf-nomod",5,13.62555,0,2,0,2,1,0,"2"
"11575","undertook","actionLstm","Trans","transf-nomod",6,11.3914,0,2,0,2,1,0,"2"
"11576","undertook","actionLstm","Trans","transf-nomod",7,7.39039,0,2,0,2,1,0,"2"
"11577","undertook","actionLstm","Trans","transf-mod",6,17.99235,0,2,0,2,1,0,"2"
"11578","undertook","actionLstm","Trans","transf-nomod",9,28.32146,0,2,0,2,1,0,"2"
"11579","undertook","actionLstm","Trans","transf-nomod",4,23.62215,0,2,0,2,1,0,"2"
"11580","undertook","actionLstm","Trans","transf-nomod",8,12.03754,0,2,0,2,1,0,"2"
"11581","wreaked","lstm","Trans","transf-longmod",3,-0.394188800000002,0,2,0,2,1,0,"2"
"11582","wreaked","lstm","Trans","transf-longmod",4,0.1344116,0,2,0,2,1,0,"2"
"11583","wreaked","lstm","Trans","transf-longmod",2,0.2328701,0,2,0,2,1,0,"2"
"11584","wreaked","lstm","Trans","transf-mod",5,1.1053743,0,2,0,2,1,0,"2"
"11585","wreaked","lstm","Trans","transf-mod",6,2.6637223,0,2,0,2,1,0,"2"
"11586","wreaked","lstm","Trans","transf-mod",4,-2.0689324,0,2,0,2,1,0,"2"
"11587","wreaked","lstm","Trans","transf-longmod",6,0.525528000000001,0,2,0,2,1,0,"2"
"11588","wreaked","lstm","Trans","transf-longmod",7,-0.306285699999997,0,2,0,2,1,0,"2"
"11589","wreaked","lstm","Trans","transf-mod",7,1.1971392,0,2,0,2,1,0,"2"
"11590","wreaked","lstm","Trans","transf-longmod",5,-0.656695399999997,0,2,0,2,1,0,"2"
"11591","wreaked","lstm","Trans","transf-longmod",0,-0.178617799999998,0,2,0,2,1,0,"2"
"11592","wreaked","lstm","Trans","transf-longmod",1,-0.035147000000002,0,2,0,2,1,0,"2"
"11593","wreaked","rnng","Trans","transf-longmod",0,4.652546,0,2,0,2,1,0,"2"
"11594","wreaked","rnng","Trans","transf-longmod",1,1.25246,0,2,0,2,1,0,"2"
"11595","wreaked","rnng","Trans","transf-longmod",2,1.506653,0,2,0,2,1,0,"2"
"11596","wreaked","rnng","Trans","transf-longmod",3,1.436392,0,2,0,2,1,0,"2"
"11597","wreaked","rnng","Trans","transf-longmod",4,0.298876,0,2,0,2,1,0,"2"
"11598","wreaked","lstm","Trans","transf-longmod",8,1.1517914,0,2,0,2,1,0,"2"
"11599","wreaked","lstm","Trans","transf-longmod",9,0.320894299999999,0,2,0,2,1,0,"2"
"11600","wreaked","lstm","Trans","transf-mod",0,-0.603451700000001,0,2,0,2,1,0,"2"
"11601","wreaked","lstm","Trans","transf-mod",1,-2.00332450000001,0,2,0,2,1,0,"2"
"11602","wreaked","lstm","Trans","transf-mod",2,1.8189822,0,2,0,2,1,0,"2"
"11603","wreaked","lstm","Trans","transf-mod",3,0.997653400000004,0,2,0,2,1,0,"2"
"11604","wreaked","rnng","Trans","transf-mod",1,1.88257,0,2,0,2,1,0,"2"
"11605","wreaked","rnng","Trans","transf-mod",2,-1.57276,0,2,0,2,1,0,"2"
"11606","wreaked","rnng","Trans","transf-mod",3,5.89343,0,2,0,2,1,0,"2"
"11607","wreaked","rnng","Trans","transf-mod",4,1.733997,0,2,0,2,1,0,"2"
"11608","wreaked","rnng","Trans","transf-mod",5,0.58466,0,2,0,2,1,0,"2"
"11609","wreaked","rnng","Trans","transf-mod",6,0.666550000000001,0,2,0,2,1,0,"2"
"11610","wreaked","rnng","Trans","transf-mod",7,-1.21982,0,2,0,2,1,0,"2"
"11611","wreaked","rnng","Trans","transf-longmod",5,1.533255,0,2,0,2,1,0,"2"
"11612","wreaked","rnng","Trans","transf-longmod",6,5.432638,0,2,0,2,1,0,"2"
"11613","wreaked","rnng","Trans","transf-longmod",7,1.442528,0,2,0,2,1,0,"2"
"11614","wreaked","rnng","Trans","transf-longmod",8,7.304618,0,2,0,2,1,0,"2"
"11615","wreaked","rnng","Trans","transf-longmod",9,1.17675999999999,0,2,0,2,1,0,"2"
"11616","wreaked","rnng","Trans","transf-mod",0,4.65121000000001,0,2,0,2,1,0,"2"
"11617","wreaked","actionLstm","Trans","transf-longmod",0,3.99761,0,2,0,2,1,0,"2"
"11618","wreaked","actionLstm","Trans","transf-longmod",1,6.11322,0,2,0,2,1,0,"2"
"11619","wreaked","actionLstm","Trans","transf-longmod",2,1.82736,0,2,0,2,1,0,"2"
"11620","wreaked","actionLstm","Trans","transf-longmod",3,-5.88835,0,2,0,2,1,0,"2"
"11621","wreaked","actionLstm","Trans","transf-longmod",4,3.04279,0,2,0,2,1,0,"2"
"11622","wreaked","actionLstm","Trans","transf-longmod",5,-8.17433,0,2,0,2,1,0,"2"
"11623","wreaked","actionLstm","Trans","transf-longmod",6,-5.39136,0,2,0,2,1,0,"2"
"11624","wreaked","actionLstm","Trans","transf-longmod",7,2.822494,0,2,0,2,1,0,"2"
"11625","wreaked","actionLstm","Trans","transf-longmod",8,-0.788559999999997,0,2,0,2,1,0,"2"
"11626","wreaked","actionLstm","Trans","transf-longmod",9,2.45110999999999,0,2,0,2,1,0,"2"
"11627","wreaked","actionLstm","Trans","transf-mod",0,2.26594,0,2,0,2,1,0,"2"
"11628","wreaked","actionLstm","Trans","transf-mod",1,16.46132,0,2,0,2,1,0,"2"
"11629","wreaked","actionLstm","Trans","transf-mod",2,11.82806,0,2,0,2,1,0,"2"
"11630","wreaked","actionLstm","Trans","transf-mod",3,6.52805,0,2,0,2,1,0,"2"
"11631","wreaked","actionLstm","Trans","transf-mod",4,1.36407,0,2,0,2,1,0,"2"
"11632","wreaked","actionLstm","Trans","transf-mod",5,-3.17579,0,2,0,2,1,0,"2"
"11633","wreaked","actionLstm","Trans","transf-mod",6,5.81511,0,2,0,2,1,0,"2"
"11634","wreaked","actionLstm","Trans","transf-mod",7,12.82591,0,2,0,2,1,0,"2"
"11635","wreaked","actionLstm","Trans","transf-mod",8,12.40058,0,2,0,2,1,0,"2"
"11636","wreaked","actionLstm","Trans","transf-mod",9,15.63663,0,2,0,2,1,0,"2"
"11637","wreaked","actionLstm","Trans","transf-nomod",0,9.13105,0,2,0,2,1,0,"2"
"11638","wreaked","actionLstm","Trans","transf-nomod",1,8.93385,0,2,0,2,1,0,"2"
"11639","wreaked","actionLstm","Trans","transf-nomod",2,4.17417,0,2,0,2,1,0,"2"
"11640","wreaked","actionLstm","Trans","transf-nomod",3,9.04638000000001,0,2,0,2,1,0,"2"
"11641","wreaked","actionLstm","Trans","transf-nomod",4,4.04333,0,2,0,2,1,0,"2"
"11642","wreaked","actionLstm","Trans","transf-nomod",5,7.82625,0,2,0,2,1,0,"2"
"11643","wreaked","actionLstm","Trans","transf-nomod",6,4.73351,0,2,0,2,1,0,"2"
"11644","wreaked","actionLstm","Trans","transf-nomod",7,8.93385,0,2,0,2,1,0,"2"
"11645","wreaked","actionLstm","Trans","transf-nomod",8,1.41858,0,2,0,2,1,0,"2"
"11646","wreaked","actionLstm","Trans","transf-nomod",9,7.10372,0,2,0,2,1,0,"2"
